65.8287;48.8182;238.855
65.3898;47.961;229.276
65.4944;48.2463;232.777
65.7163;48.7425;235.171
65.6048;48.4931;233.968
65.2199;48.3243;231.013
65.0637;47.8312;228.133
65.0637;48.0503;228.133
65.0637;48.1598;228.133
65.0637;47.8312;228.133
65.0637;47.9407;228.133
65.2263;47.841;228.703
65.0637;47.8312;228.133
65.0637;47.9407;228.133
65.0637;47.9407;228.133
65.2263;48.0606;228.703
84.3003;65.0475;464.427
83.9139;64.5108;457.459
83.9139;64.7304;457.46
83.9139;64.5108;457.459
83.4963;64.6267;455.183
83.5177;64.3067;452.929
83.5177;64.3067;452.929
83.5177;64.3067;452.929
83.5599;63.6761;448.487
83.1293;63.8915;448.488
83.1522;63.5797;446.3
83.1522;63.5797;446.3
83.1522;63.5797;446.3
83.1522;63.5797;446.3
83.1522;63.794;446.301
83.1522;63.5797;446.3
83.1522;63.5797;446.3
83.1062;64.2063;450.698
102.423;81.1679;687.992
102.206;80.2902;677.793
102.206;79.965;677.795
102.206;80.2902;677.793
102.206;79.965;677.795
102.206;79.965;677.795
102.206;80.2902;677.793
102.206;79.965;677.795
102.206;80.2902;677.793
102.206;80.6153;677.79
102.1;80.3455;672.807
102.206;80.6153;677.79
102.206;80.2902;677.793
102.206;80.2902;677.793
102.206;80.6153;677.79
102.206;80.2902;677.793
102.206;80.6153;677.79
102.1;79.6996;672.807
102.206;80.2902;677.793
101.355;79.1176;667.895
102.206;80.2902;677.793
101.355;79.1176;667.895
102.206;80.2902;677.793
100.528;78.927;658.284
121.302;97.4223;915.128
120.97;97.3272;906.063
120.97;97.3272;906.063
120.97;97.7624;906.068
120.971;98.1977;906.072
120.97;97.7624;906.068
120.645;96.8036;897.181
120.97;97.7624;906.068
120.97;97.7624;906.068
120.645;97.2345;897.185
120.645;97.2345;897.185
120.645;97.6649;897.181
120.645;97.2345;897.185
120.645;97.2345;897.185
120.645;97.2345;897.185
120.645;96.8036;897.181
120.645;96.8036;897.181
119.474;96.29;888.47
120.645;97.6649;897.181
120.645;96.8036;897.181
120.645;97.6649;897.181
120.645;97.2345;897.185
120.645;97.2345;897.185
119.473;96.7163;888.467
137.229;111.855;1116.13
137.229;112.391;1116.13
137.229;112.391;1116.13
136.633;111.036;1102.67
135.006;110.237;1089.54
136.633;111.566;1102.68
136.633;111.566;1102.68
134.45;108.422;1076.71
137.229;112.391;1116.13
137.229;112.391;1116.13
137.229;112.391;1116.13
137.229;112.391;1116.13
135.575;111.036;1102.67
137.229;112.927;1116.13
136.633;111.036;1102.67
135.575;111.566;1102.68
137.229;112.391;1116.13
137.229;112.927;1116.13
136.633;111.566;1102.68
137.229;112.391;1116.13
136.633;111.036;1102.67
137.229;112.391;1116.13
137.229;112.391;1116.13
153.238;126.022;1307.6
155.46;127.85;1326.56
153.238;126.022;1307.6
155.46;127.85;1326.56
153.238;126.022;1307.6
153.238;126.022;1307.6
153.238;126.022;1307.6
153.238;126.022;1307.6
155.461;127.213;1326.57
153.238;126.022;1307.6
153.238;126.022;1307.6
155.46;127.85;1326.56
153.238;126.022;1307.6
153.238;126.022;1307.6
153.238;126.022;1307.6
155.46;127.85;1326.56
153.238;126.022;1307.6
153.238;126.022;1307.6
155.46;127.85;1326.56
153.238;126.022;1307.6
153.238;126.022;1307.6
153.238;126.022;1307.6
153.238;125.395;1307.61
155.46;127.85;1326.56
155.46;127.85;1326.56
168.66;140.308;1500.67
168.66;140.308;1500.67
165.938;138.043;1476.45
168.66;141.027;1500.66
165.938;138.043;1476.45
167.356;138.043;1476.45
168.66;140.308;1500.67
164.697;135.85;1453
168.66;140.308;1500.67
165.938;138.043;1476.45
164.697;135.85;1453
168.66;140.308;1500.67
165.938;138.043;1476.45
168.66;140.308;1500.67
168.66;140.308;1500.67
168.66;140.308;1500.67
165.938;138.043;1476.45
168.66;140.308;1500.67
168.66;140.308;1500.67
165.938;138.043;1476.45
168.66;140.308;1500.67
168.66;140.308;1500.67
164.697;135.85;1453
165.938;138.043;1476.45
171.472;141.181;1525.68
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
182.281;151.631;1664.51
184.032;154.441;1695.36
184.032;153.629;1695.38
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
187.508;158.188;1727.39
184.032;154.441;1695.36
187.507;157.358;1727.38
184.032;154.441;1695.36
187.508;156.53;1727.39
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;154.441;1695.36
184.032;153.629;1695.38
184.032;153.629;1695.38
184.032;155.256;1695.38
187.507;157.358;1727.38
187.508;156.53;1727.39
184.032;154.441;1695.36
184.032;153.629;1695.38
184.032;153.629;1695.38
184.032;153.629;1695.38
184.032;154.441;1695.36
184.032;153.629;1695.38
184.032;154.441;1695.36
